iter	MAPE
478	0.04969515421
479	0.04966548031
480	0.0496476675
481	0.04960270795
482	0.0495920535
483	0.04958019021
484	0.04952243154
485	0.04949287001
486	0.04946943596
487	0.04945923513
488	0.04943924961
489	0.04941956672
490	0.04940133114
491	0.04936178917
492	0.04934606249
493	0.04931830238
494	0.04929925462
495	0.04925635045
496	0.04922946888
497	0.04920368618
498	0.04918555908
499	0.04917260315
500	0.04916110692
501	0.04914787432
502	0.04910539649
503	0.04907501383
504	0.04906477034
505	0.04901997419
506	0.04899914337
507	0.04897413039
508	0.04895566991
509	0.04891818008
510	0.04887746866
511	0.04885636221
512	0.04880889752
513	0.04879499584
514	0.04877452316
515	0.04874694685
516	0.04873864495
517	0.0487140575
518	0.0486926185
519	0.0486833181
520	0.04867144208
521	0.04865070949
522	0.04863333123
523	0.04861505958
524	0.0485924929
525	0.04854663195
526	0.04850325407
527	0.04846714858
528	0.04842601656
529	0.04838316545
530	0.04836633582
531	0.04835634702
532	0.04833729474
533	0.04830810926
534	0.04829816175
535	0.04828103616
536	0.04825681621
537	0.04821060064
538	0.04816967654
539	0.04815674954
540	0.04810257653
541	0.04807866807
542	0.04802735391
543	0.04798478229
544	0.04796018668
545	0.04792743473
546	0.04789721956
547	0.04787844411
548	0.04786151075
549	0.04782941505
550	0.04781217041
551	0.04776957942
552	0.04774030267
553	0.04772568281
554	0.0476865236
555	0.04766062965
556	0.04764602861
557	0.04762978436
558	0.04761912013
559	0.04759333238
560	0.0475749673
561	0.04755489158
562	0.04753101158
563	0.04750975687
564	0.04749694043
565	0.04746025427
566	0.04743323032
567	0.04741055756
568	0.04740710367
569	0.04738176993
570	0.04736417817
571	0.04733061204
572	0.04729951984
573	0.04727846057
574	0.04725799564
575	0.04721486985
576	0.04718017937
577	0.04716354593
578	0.04715901603
579	0.0471549593
580	0.04713237659
581	0.04711161929
582	0.0470806496
583	0.04707393094
584	0.04704328777
585	0.0469839312
586	0.04696226673
587	0.04693243609
588	0.04690606525
589	0.0468781187
590	0.04684501056
591	0.04683263645
592	0.04681382771
593	0.04680370441
594	0.0467827588
595	0.04676811069
596	0.04675857625
597	0.04674025418
598	0.04671779254
599	0.04669837551
600	0.04668588032
601	0.04666911611
602	0.04663989577
603	0.04660332938
604	0.04658472242
605	0.04656562022
606	0.04654932571
607	0.04653105773
608	0.04650717897
609	0.0464916381
610	0.04646027996
611	0.04643075396
612	0.0464195557
613	0.04641143474
614	0.04639885201
615	0.0463751816
616	0.046337995
617	0.04632663427
618	0.04629572016
619	0.04626140538
620	0.04624365973
621	0.04621275294
622	0.04620169306
623	0.04618539672
624	0.04617702862
625	0.04616805753
626	0.04615440931
627	0.04614280742
628	0.04613554855
629	0.04612445864
630	0.0461090583
631	0.04610176566
632	0.04609250754
633	0.04607661214
634	0.04606409335
635	0.04604986707
636	0.04603743203
637	0.04601958607
638	0.04598139182
639	0.04596378329
640	0.04594673388
641	0.04593881102
642	0.0459256254
643	0.04591162421
644	0.04587236824
645	0.04585324571
646	0.04583997557
647	0.04582529117
648	0.04581733865
649	0.04578081547
650	0.04575904024
651	0.04574720555
652	0.04574013305
653	0.04572893432
654	0.04571314493
655	0.0456795649
656	0.04565554538
657	0.04563445359
658	0.04562252654
659	0.04559807734
660	0.04556565608
661	0.04555384262
662	0.04553521882
663	0.04551731613
664	0.04550308571
665	0.04547030936
666	0.04545769244
667	0.04545149616
668	0.04542826911
669	0.04540931244
670	0.04539802052
671	0.04538523687
672	0.04536365176
673	0.04534587554
674	0.04532160508
675	0.04530775889
676	0.04528889291
677	0.04526349861
678	0.04524818002
679	0.04523017103
680	0.04521654733
681	0.04518841584
682	0.04517674667
683	0.04516430567
684	0.04514962198
685	0.04511781624
686	0.04509798683
687	0.04507403331
688	0.04505988507
689	0.04504811963
690	0.0450340014
691	0.04501517528
692	0.0449988116
693	0.04498316896
694	0.04496189213
695	0.04494841798
696	0.04493894005
697	0.04491657959
698	0.04491238202
699	0.04490538706
700	0.04488786044
701	0.04485991293
702	0.04485015201
703	0.04483791064
704	0.04481032016
705	0.04479537511
706	0.04478330515
707	0.04477245692
708	0.04476216299
709	0.0447484855
710	0.04473592865
711	0.04472209686
712	0.04470009857
713	0.04468275796
714	0.04467517097
715	0.04466679856
716	0.04464499349
717	0.04463337267
718	0.04462507609
719	0.04460725602
720	0.04459406224
721	0.04458472743
722	0.04457075322
723	0.04455336389
724	0.04453669286
725	0.04452749394
726	0.0445040528
727	0.0444752713
728	0.04446128182
729	0.04444479501
730	0.04442363089
731	0.04440765807
732	0.04438648926
733	0.0443714872
734	0.04435775118
735	0.04435007602
736	0.04432431371
737	0.04431022805
738	0.04429938517
739	0.04428183015
740	0.04426813857
741	0.04422359397
742	0.04420994971
743	0.04419081843
744	0.04417621412
745	0.04416611722
746	0.04413887041
747	0.04410575695
748	0.04408578801
749	0.04407814036
750	0.04406751318
751	0.04406226743
752	0.0440492529
753	0.04403704575
754	0.04402086231
755	0.04400691937
756	0.04398142092
757	0.04395846646
758	0.04394044249
759	0.04391950898
760	0.04389952672
761	0.04389087831
762	0.04386235795
763	0.04384621036
764	0.0438285057
765	0.04381285353
766	0.04379180788
767	0.04377240764
768	0.04375758817
769	0.04374176563
770	0.04370979162
771	0.04369591652
772	0.04366450617
773	0.04365721293
774	0.04364647677
775	0.04363093088
776	0.04362271041
777	0.04359894439
778	0.04358525982
779	0.04357514325
780	0.04355760606
781	0.04354995009
782	0.04353906554
783	0.04351965086
784	0.04350995816
785	0.04350475345
786	0.04349789868
787	0.04349392935
788	0.04346936814
789	0.04346031371
790	0.04345333216
791	0.04344577812
792	0.04343080648
793	0.04342375741
794	0.04341334424
795	0.04340740522
796	0.0433946242
797	0.04337978084
798	0.04337049594
799	0.04336086751
800	0.04335330272
801	0.04334542001
802	0.0433344475
803	0.0433263185
804	0.04332255265
805	0.04331264797
806	0.0433009286
807	0.04329551923
808	0.04328822055
809	0.04328304922
810	0.04327559635
811	0.04327295051
812	0.04326540035
813	0.04325538574
814	0.04324196031
815	0.04322549849
816	0.0432141927
817	0.04320554514
818	0.04319772823
819	0.04318950598
820	0.04318121877
821	0.04317254526
822	0.0431642124
823	0.04315026391
824	0.04313862946
825	0.04312338656
826	0.04310959155
827	0.04309844839
828	0.04309134176
829	0.04308310675
830	0.04307260662
831	0.04306297425
832	0.04304880952
833	0.04303356843
834	0.04302422793
835	0.04301237952
836	0.0430060852
837	0.04300127528
838	0.04299669839
839	0.04299161418
840	0.04298476738
841	0.04297969588
842	0.04297189905
843	0.04296451602
844	0.04295339926
845	0.04295011533
846	0.04294943289
847	0.0429441287
848	0.04292937191
849	0.04292149061
850	0.0429158342
851	0.04291130454
852	0.04290442911
853	0.04289806234
854	0.04288900487
855	0.04287980459
856	0.04287391866
857	0.04286590649
858	0.04285829499
859	0.04285126948
860	0.04284552628
861	0.04283542474
862	0.04282576098
863	0.04282261574
864	0.04281775563
865	0.04280998283
866	0.04280141002
867	0.04279298353
868	0.04278523672
869	0.04277462041
870	0.04276763831
871	0.04276401724
872	0.04276257847
873	0.04275863731
874	0.04275057442
875	0.04273983002
876	0.04273166104
877	0.04272444915
878	0.04271301066
879	0.04270580997
880	0.04270020943
881	0.0426957932
882	0.0426892822
883	0.0426844158
884	0.04267170385
885	0.04266626167
886	0.04266105924
887	0.04265683742
888	0.04264261846
889	0.04262944722
890	0.04262636143
891	0.04261700546
892	0.04261373797
893	0.04259217715
894	0.04258248604
895	0.04257689748
896	0.04256786981
897	0.04256016614
898	0.04254624757
899	0.04253743251
900	0.04252310352
901	0.04251558787
902	0.04249809289
903	0.04249098509
904	0.0424856238
905	0.04247035715
906	0.0424535219
907	0.04244693138
908	0.04244108143
909	0.04243856113
910	0.04243531931
911	0.04243217465
912	0.0424304702
913	0.04242720328
914	0.04242519178
915	0.04242244492
916	0.04241923085
917	0.04241320293
918	0.04241104618
919	0.04240073781
920	0.04239566249
921	0.04238943381
922	0.04238128392
923	0.04237218548
924	0.04236952477
925	0.04236257018
926	0.04235540404
927	0.0423425641
928	0.04233302812
929	0.04232899456
930	0.04232543672
931	0.04232106744
932	0.04231324403
933	0.04231049554
934	0.04229731028
935	0.04229258805
936	0.04228931593
937	0.04228669995
938	0.0422798758
939	0.04227673813
940	0.04227386889
941	0.04226906166
942	0.04225563883
943	0.04224861676
944	0.04224475959
945	0.04223483062
946	0.04221631182
947	0.04220306642
948	0.04219986613
949	0.04219453833
950	0.04219145064
951	0.0421860292
952	0.04217517809
953	0.0421658361
954	0.04216367922
955	0.04215839683
956	0.04214998866
957	0.0421472981
958	0.04214370227
959	0.04213987965
960	0.04212830272
961	0.04211060577
962	0.04210699941
963	0.0421005447
964	0.04208574518
965	0.04208200606
966	0.04207264637
967	0.04206343608
968	0.04204828863
969	0.04204236602
970	0.04203778912
971	0.04202948746
972	0.04202003572
973	0.04201839283
974	0.0420140374
975	0.04201070807
976	0.04200741704
977	0.04200223457
978	0.0419982929
979	0.04199441735
980	0.04198555834
981	0.04197817364
982	0.04197495043
983	0.04197051552
984	0.04196347442
985	0.0419592933
986	0.04195218948
987	0.04194951841
988	0.04193971424
989	0.04192248905
990	0.04191980044
991	0.04191580311
992	0.04190567467
993	0.04189612942
994	0.04188920078
995	0.04187836572
996	0.04187205945
997	0.04186216411
998	0.04185647413
999	0.04184829289
